rating,title,text
5.0,No issues.,Sent to my daughter and it arrived with no issues.
5.0,WHAT A PLEASANT SURPRISE!!,Truly appreciate this most unexpected REBATE from AMAZON as a customer reward!  Thanks.
5.0,Always the perfect gift,"Nothing needs to be said about an Amazon gift card, other than there is no better gift to give to anyone. This one I ordered for my daughter. The pink made it a very feminine card for her."
5.0,Great gift.,Great gift.
5.0,Great gift,No greater gift can you give than an Amazon gift card. It is the gift that keeps on giving. It is what I ask for every year for Christmas. I bought this one for my niece.
5.0,Great gift,Christmas present for my daughter. She was happy.
5.0,Great gift,Great gift idea.
5.0,Best gift ever!!!,Best gift ever!!!
5.0,Five Stars,Nice to be able to add my gift cards towards my purchase.
5.0,Perfect gift,"Fast delivery, nice product"
5.0,Very easy to do.,This was an easy process.
5.0,"It was easy to load, easier to use",We easily loaded a VISA Gift Card to our Amazon account and shortly thereafter we were able to use it on the merchandise we needed.  And we avoided any leftover un-spendable change on the card since Amazon keeps a running balance.
3.0,Eco-friendly???,"Love the ease of use and the coffee.  Hate the packaging.  The most over-packaged gift card I have ever seen:  a cardboard holder, in a plastic bag, in a 9&#34; x 11&#34; padded envelope!  The only thing recyclable is the cardboard holder.  This is ultimately from a company (Starbucks) that claims to be environmentally friendly."
3.0,Looks terrible.,I bought this as a gift (it is a gift card after all) and it came with the cardboard part all crushed and wrinkled. It shouldn't be that hard for them to ship it to keep it looking nice to give as a gift.
5.0,Great,Great
5.0,Perfect gift!!!,"When you're sending gifts ""long distance"" this is perfect!!!"
5.0,Great product,Great product
2.0,return directly,the new year gift cards can't be deliveried in normal shipment timeline before holidays，so have to return.
5.0,Five Stars,Perfect
5.0,Good concept,The gift card was nicely surrounded  by the metal cover & presented beautifully. Wonderful touch
5.0,Five Stars,on time and as described
5.0,Gift card/money holders,Nice gift card holders
5.0,Five Stars,Such a great idea for gift card!!!  and of course....can't beat the gift card itself!!
5.0,Easy,Gifting during lock down for Amazon shopper. 😃😷 soo easy!
5.0,Gift certificate,What could be better than a gift certificate.  It was delivered promptly in an attractive box.
5.0,Simple,Very simple to do and it is a great way to stay on budget
5.0,Great!!! Easy to get .. Easy to use!!,Who doesnt like gift cards? .. Especially an Amazon gift card .. Nobody!!
5.0,Beautiful container making the gift card something just a bit ...,Beautiful container making the gift card something just a bit more special.  Gave it to the bride at her shower.
4.0,Great Birthday Cupcake Container!,Great Birthday gift. Wish it had the amount printed on it so there wasn't the somewhat awkward matter of telling the gift recipient how much money they could spend --  basically telling them how much you paid for their gift!
5.0,It is what it is,And it's great.
5.0,Five Stars,Great for teacher gifts.
5.0,awesome,i love shopping at this store so this was a perfect gift. it was immediately accepted i had no trouble using it unlike some other gift cards where the balance is not all available or returns take days to be credited
5.0,awesome,Never have any problems using the gift card. I enjoyed a wonderful dinner and it was all payed for on this card.
5.0,BEST gift card available!,"No need to spend up to $4.95 for ""other"" gift cards. Amazon is the best value and has the best customer service! With the one day free shipping, it's a great gift. Recommended for anyone that uses Amazon. For me this is way better than giving a gift card from a local store. Amazon has just about everything, so no need for a big box store gift card."
5.0,Five Stars,1
4.0,A way to give a gift at a bridal shower.,I think this card could have been a little sturdier. All in all it is a nice way to give a spring or summer gift card.
5.0,Five Stars,everyone loves a gift card
5.0,Five Stars,gift cards are a great idea
5.0,Good Christmas gift,Saved the day couldn’t find a amazon gift card at the few places I went to.
1.0,Gift card ok; Personal Message - Disappointed!,If you give an option to add a personal message to the card...THEN PUT IT ON THERE!!!  I received my card with the gift card and the message was not in the card.  I had to go into my account to pull up what I wrote and handwrite it.
5.0,Gift Card,Good way to send a gift
5.0,Plastic card,"Nice medium weight plastic, easy to read, can be used as a palette knife when painting after the cash is sucked off the magnetic strip.  It can also be cut into different shapes for making texture in paint."
5.0,Gift,Nice gift and easy with gift box👍
5.0,Gift,Bought as gift for friend
1.0,Never leave small package where dog can reach and chew up,They left on my porch and my dog got a hold of package and chewed up gift box and damaged card before my husband found it. I hope card still good. I had gotten for my daughter for Christmas. He managed to get card before she ate it to. Please they should have put in mail box since it was small<br />Very upset over this
5.0,Gift Card,Very nice gift card - nice presentation.
5.0,Five Stars,ok
5.0,Five Stars,great
5.0,Five Stars,Gift card are always a special gift.
5.0,Great Gift,Great gift. Can’t go wrong with an Amazon gift card
5.0,Five Stars,card was reloaded quickly.  No problems.
4.0,like the 5% return,"Easy to use, like that 5% return!"
5.0,Happy,"I tell all my family members to give me Amazon Gift Cards. I love them and know that I can order anything I want from<br />Amazon. I read a lot of books and knowing that they are gifts from my kids is wonderful. I don't need a lot of gift, but always appreciate the Amazon Gift Card."
5.0,Someone can always use a Safeway gift card !!!,I purchased these to give to a family member for thanksgiving dinner !!! :-). Worked out great .  They appreciated it a lot and it was a great holiday gift :-)
5.0,Quick & easy,Easy to quickly get a gift!
5.0,Great gift for anyone.,"What better gift than a gift card to Amazon. Both my daughters were delighted to receive them. And since both have Prime, it’s even better."
5.0,All,Was given as gifts
4.0,It was a great gift for someone who doesn't need anything and uses Amazon frequently.,"I used this product for a gift. It was lovely, the only thing was that the box was very difficult to open."
5.0,Five Stars,Very easy to do!!!
4.0,Doesn't come with envelopes,Got the gift cards I ordered. I was disappointed that they didnt come with envelopes or anything to put them in. I was expecting something.
5.0,Amazon Gift Card,I bought 2 of these cards to give as gifts to members of my family.  They're hard to buy for and I know they'll be happy with their gifts.
5.0,Five Stars,Easy process
5.0,gift card,worked well and happy to know it was there.
5.0,I like gift cards,As far as I know it was O.K. Bought it as a gift but did not get notification from gift receiver if there was a problem.
5.0,Gift card deposit.,I added dollars to my gift card account.
5.0,The look and color true,My adult grandson liked as a Christmas gift..hopefully he has used😊
5.0,Arrived on time for use. I feel these were a good buy.,This was a gift for someone special.
5.0,Arrived on time for use. I feel these were a good buy.,This was a gift for someone special.
5.0,User friendly,Liked that I could name my own price.
5.0,Five Stars,Thank you!
5.0,Five Stars,He appreciated it.
5.0,They were thrilled.,They  were thrilled.
5.0,Cute and just what was needed to dress up a gift card,just a great holiday find. HOPE they have more of the same next Christmas
5.0,Five Stars,always glad to get and give gift cards @
5.0,Looks just like the picture on Amazon,Christmas gift for my son. Looks just like the picture on Amazon.
5.0,WHAT DO I NEED?,I HAVE NEVERG USED A GIFT CARD OF $100.00.  I WILL ENJOY USING IT.
5.0,A+,Thank you
5.0,Five Stars,my Niece loved it
5.0,Adorable,Loved the bag
5.0,Five Stars,Always a wonderful gift to give to those who enjoy shopping at Amazon as much as I do!
1.0,Card,Thank you loved it
3.0,kind of confusing,its okay kind of confusing
5.0,Gas points and rewards at local stores!,"I buy Amazon (and other) gift cards to earn gas points at Kroger and Safeway stores.  This also includes Texaco (Kroger/Fred Meyer) and Chevron (Safeway). You earn 2x the rewards. For example, buy a $100 gift card at Safeway.  Safeway or Chevron gives you $200 (20 cents) off your next fill up.  Many times throughout the year, Safeway or Kroger will make the deal even sweeter, with 4x or sometimes even more gas rewards. I get my things I cannot get on Amazon while at Safeway/Kroger.  So I almost always get $1 off a gallon when I fill up my gas tank."
